dex_id,version_id,dex_entry
20,9,"A RATICATE’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses."
20,10,"Its rear feet have three toes each. They are webbed, enabling it to swim across rivers."
20,11,It uses its whiskers to maintain its balance. It apparently slows down if they are cut off.
20,12,It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls.
20,15,Gnaws on anything with its tough fangs. It can even topple concrete buildings by gnawing on them.
20,16,"Its whiskers help it to maintain balance. Its fangs never stop growing, so it gnaws to pare them down."
20,21,"With its long fangs, this surprisingly violent Pokémon can gnaw away even thick concrete with ease."
20,24,The webs on its hind legs enable it to cross rivers. It searches wide areas for food.
20,25,"Raticate’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses."
20,27,"Its hind feet are webbed, so it’s a strong swimmer. It can cross rivers and sometimes even oceans."
20,28,"Its disposition is far more violent than its looks would suggest. Don’t let your hand get too close to its face, as it could bite your hand clean off."
20,29,People say that it fled from its enemies by using its small webbed hind feet to swim from island to island in Alola.
20,30,"Its whiskers are essential for maintaining its balance. No matter how friendly you are, it will get angry and bite you if you touch its whiskers."
20,31,"Its hind feet are webbed. They act as flippers, so it can swim in rivers and hunt for prey."
21,1,Eats bugs in grassy areas. It has to flap itsshort wings at high speed to stay airborne.
21,3,"Inept at flying high. However, it can fly aroundvery fast to protect its ter­ ritory."
21,4,It flaps its short wings to flush out insects from tallgrass. It then plucks them with its stubby beak.
21,5,"Very protective of its territory, it flaps its shortwings busily to dart around at high speed."
21,6,"To protect its territory, it flies aroundceaselessly, making high- pitched cries."
21,7,"SPEAROW has a very loud cry that can be heard over half a mile away. If its high, keening cry is heardechoing all around, it is a sign that they are warning each other of danger."
21,9,"Its loud cry can be heard over half a mile away. If its high, keening cry is heard echoing all around, it is a sign that they are warning each other of danger."
21,10,"It busily flits around here and there. Even if it is frail, it can be a tough foe that uses MIRROR MOVE."
21,11,Eats bugs in grassy areas. It has to flap its short wings at high speed to stay airborne.
21,12,"It flaps its small wings busily to fly. Using its beak, it searches in grass for prey."
21,15,It flaps its short wings to flush out insects from tall grass. It then plucks them with its stubby beak.
21,16,"Very protective of its territory, it flaps its short wings busily to dart around at high speed."
21,25,"Spearow has a very loud cry that can be heard over half a mile away. If its high, keening cry is heard echoing all around, it is a sign that they are warning each other of danger."
21,27,Its short wings make it inept at flying. It moves about hurriedly and pecks at Bug-type Pokémon in the tall grass.
21,28,Farmers whose fields are troubled by bug Pokémon appreciate Spearow for its vigorous appetite and look after it.
21,29,Its reckless nature leads it to stand up to others—even large Pokémon—if it has to protect its territory.
21,30,"Due to its short wings, it can’t fly long distances. It wanders about restlessly and pecks at bug Pokémon."
21,31,"Inept at flying high. However, it can fly around very fast to protect its territory."
22,1,"With its huge and magnificent wings, it can keep aloftwithout ever having to land for rest."
22,3,"A POKéMON that dates back many years. If itsenses danger, it flies high and away, instantly."
22,4,"It shoots itself suddenly high into the sky, thenplummets down in one fell swoop to strike its prey."
22,5,"It cleverly uses its thin, long beak to pluck andeat small insects that hide under the ground."
22,6,"It uses its long beak to attack. It has a surprisinglylong reach, so it must be treated with caution."
22,7,FEAROW is recognized by its long neck and elongated beak. They are conveniently shaped forcatching prey in soil or water. It deftly moves its long and skinny beak to pluck prey.
22,9,Its long neck and elongated beak are ideal for catching prey in soil or water. It deftly moves this extended and skinny beak to pluck prey.
22,10,Its huge and magnificent wings can keep it aloft in the sky. It can remain flying a whole day without landing.
22,11,"With its huge and magnificent wings, it can keep aloft without ever having to land for rest."
22,12,It has the stamina to fly all day on its broad wings. It fights by using its sharp beak.
22,13,It has the stamina to keep flying all day on its broad wings. It fights by using its sharp beak.
22,15,"It shoots itself suddenly high into the sky, then plummets down in one fell swoop to strike its prey."
22,16,"It cleverly uses its thin, long beak to pluck and eat small insects that hide under the ground."
22,25,Fearow is recognized by its long neck and elongated beak. They are conveniently shaped for catching prey in soil or water. It deftly moves its long and skinny beak to pluck prey.
22,27,It’s tough and has excellent stamina. It has no problem flying continuously for a whole day carrying a heavy load.
22,28,Drawings of a Pokémon resembling Fearow can be seen in murals from deep in ancient history.
22,29,Carrying food through Fearow’s territory is dangerous. It will snatch the food away from you in a flash!
22,30,"In Alola, fish Pokémon are its prey. It can be seen circling above the ocean searching for food."
22,31,"A Pokémon that dates back many years. If it senses danger, it flies high and away, instantly."
23,1,"Moves silently and stealthily. Eats the eggs ofbirds, such as PIDGEY and SPEAROW, whole."
23,3,"The older it gets, the longer it grows. At night,it wraps its long body around tree branches to rest."
23,4,"It can freely de­ tach its jaw to swallow large preywhole. It can be­ come too heavy to move, however."
23,5,"It always hides in grass. When first born, it has nopoison, so its bite is painful, but harmless."
23,6,"It flutters the tip of its tongue to seek out thescent of prey, then swallows the prey whole."
23,7,EKANS curls itself up in a spiral while it rests. Assuming this position allows it toquickly respond to a threat from any direction with a glare from its upraised head.
23,9,An EKANS curls itself up in a spiral while it rests. This position allows it to quickly respond to an enemy from any direction with a threat from its upraised head.
23,10,"A very common sight in grassland, etc. It flicks its tongue in and out to sense danger in its surroundings."
23,11,"Moving silently and stealthily, it eats the eggs of birds, such as PIDGEY and SPEAROW, whole."
23,12,It sneaks through grass without making a sound and strikes unsuspecting prey from behind.
